ID	B1	B2	B3	B4	B5	B6	B7	NDII
7935	0.0610	0.3168	0.0387	0.0697	0.3017	0.2057	0.1146	0.213
7936	0.0606	0.3182	0.0386	0.0697	0.3018	0.2048	0.1134	0.217
7937	0.0603	0.3195	0.0386	0.0697	0.3020	0.2040	0.1124	0.221
7938	0.0601	0.3205	0.0385	0.0696	0.3020	0.2033	0.1115	0.224
7939	0.0599	0.3215	0.0385	0.0696	0.3021	0.2027	0.1107	0.227
7940	0.0597	0.3222	0.0385	0.0696	0.3022	0.2021	0.1100	0.229
7941	0.0595	0.3229	0.0385	0.0696	0.3022	0.2017	0.1094	0.231
7942	0.0593	0.3235	0.0384	0.0696	0.3023	0.2013	0.1089	0.233
7943	0.0815	0.2354	0.0423	0.0728	0.2850	0.2604	0.1824	-0.051
7944	0.0781	0.2505	0.0416	0.0723	0.2930	0.2567	0.1732	-0.012
7945	0.0753	0.2636	0.0410	0.0719	0.2993	0.2527	0.1652	0.021
7946	0.0729	0.2751	0.0406	0.0716	0.3043	0.2489	0.1582	0.050
7947	0.0709	0.2852	0.0402	0.0713	0.3083	0.2452	0.1521	0.075
7948	0.0692	0.2940	0.0399	0.0711	0.3115	0.2418	0.1468	0.097
7949	0.0677	0.3016	0.0397	0.0709	0.3141	0.2387	0.1422	0.117
7950	0.0665	0.3083	0.0395	0.0708	0.3162	0.2359	0.1382	0.133
7951	0.0654	0.3141	0.0393	0.0707	0.3179	0.2334	0.1348	0.147
7952	0.0645	0.3192	0.0392	0.0706	0.3193	0.2313	0.1317	0.160
7953	0.0637	0.3236	0.0391	0.0705	0.3205	0.2294	0.1291	0.170
7954	0.0630	0.3274	0.0390	0.0705	0.3215	0.2277	0.1268	0.180
7955	0.0624	0.3307	0.0389	0.0704	0.3223	0.2263	0.1249	0.187
7956	0.0619	0.3336	0.0388	0.0704	0.3229	0.2250	0.1231	0.194
7957	0.0614	0.3361	0.0387	0.0703	0.3235	0.2240	0.1217	0.200
7958	0.0610	0.3382	0.0387	0.0703	0.3239	0.2230	0.1204	0.205
7959	0.0607	0.3401	0.0386	0.0703	0.3243	0.2222	0.1192	0.210
7960	0.0604	0.3417	0.0386	0.0702	0.3247	0.2215	0.1182	0.213
7961	0.0602	0.3431	0.0385	0.0702	0.3249	0.2209	0.1174	0.217
7962	0.0599	0.3442	0.0385	0.0702	0.3252	0.2204	0.1166	0.219
7963	0.0597	0.3453	0.0385	0.0702	0.3254	0.2200	0.1160	0.222
7964	0.0596	0.3462	0.0385	0.0702	0.3256	0.2196	0.1154	0.224
7965	0.0594	0.3469	0.0384	0.0702	0.3257	0.2192	0.1149	0.226
7966	0.0815	0.2341	0.0423	0.0727	0.2837	0.2592	0.1819	-0.051
7967	0.0781	0.2487	0.0416	0.0722	0.2912	0.2551	0.1726	-0.013
7968	0.0753	0.2614	0.0410	0.0718	0.2971	0.2509	0.1645	0.020
7969	0.0729	0.2724	0.0406	0.0715	0.3017	0.2468	0.1574	0.049
7970	0.0709	0.2821	0.0402	0.0712	0.3054	0.2429	0.1513	0.075
7971	0.0692	0.2905	0.0399	0.0710	0.3083	0.2394	0.1459	0.096
7972	0.0677	0.2978	0.0397	0.0708	0.3106	0.2362	0.1413	0.115
7973	0.0665	0.3042	0.0395	0.0707	0.3125	0.2333	0.1373	0.132
7974	0.0654	0.3097	0.0393	0.0706	0.3140	0.2307	0.1338	0.146
7975	0.0645	0.3145	0.0392	0.0705	0.3153	0.2285	0.1307	0.158
7976	0.0637	0.3187	0.0390	0.0704	0.3163	0.2265	0.1281	0.169
7977	0.0630	0.3223	0.0389	0.0703	0.3171	0.2248	0.1258	0.178
7978	0.0624	0.3254	0.0389	0.0703	0.3178	0.2233	0.1238	0.186
7979	0.0619	0.3281	0.0388	0.0702	0.3184	0.2221	0.1220	0.193
7980	0.0614	0.3304	0.0387	0.0702	0.3189	0.2209	0.1205	0.199
7981	0.0610	0.3324	0.0387	0.0701	0.3192	0.2200	0.1192	0.204
7982	0.0607	0.3342	0.0386	0.0701	0.3196	0.2191	0.1181	0.208
7983	0.0604	0.3357	0.0386	0.0701	0.3199	0.2184	0.1171	0.212
7984	0.0601	0.3370	0.0385	0.0701	0.3201	0.2178	0.1162	0.215
7985	0.0599	0.3381	0.0385	0.0701	0.3203	0.2173	0.1154	0.218
7986	0.0597	0.3390	0.0385	0.0700	0.3205	0.2168	0.1148	0.220
7987	0.0596	0.3399	0.0385	0.0700	0.3206	0.2164	0.1142	0.222
7988	0.0594	0.3406	0.0384	0.0700	0.3207	0.2161	0.1137	0.224
7989	0.0814	0.2253	0.0423	0.0723	0.2724	0.2481	0.1784	-0.048
7990	0.0780	0.2366	0.0416	0.0717	0.2763	0.2411	0.1682	-0.009
7991	0.0752	0.2463	0.0410	0.0712	0.2789	0.2344	0.1595	0.025
7992	0.0728	0.2546	0.0406	0.0708	0.2806	0.2284	0.1519	0.054
7993	0.0708	0.2617	0.0402	0.0705	0.2818	0.2229	0.1453	0.080
7994	0.0691	0.2678	0.0399	0.0702	0.2825	0.2181	0.1396	0.102
7995	0.0676	0.2730	0.0397	0.0700	0.2829	0.2138	0.1347	0.122
7996	0.0663	0.2775	0.0395	0.0698	0.2832	0.2100	0.1304	0.138
7997	0.0653	0.2813	0.0393	0.0696	0.2833	0.2067	0.1266	0.153
7998	0.0643	0.2846	0.0391	0.0695	0.2833	0.2038	0.1234	0.165
7999	0.0635	0.2874	0.0390	0.0694	0.2833	0.2013	0.1206	0.176
8000	0.0628	0.2898	0.0389	0.0693	0.2833	0.1991	0.1181	0.185
8001	0.0622	0.2918	0.0388	0.0692	0.2832	0.1973	0.1160	0.193
8002	0.0617	0.2936	0.0388	0.0692	0.2831	0.1956	0.1142	0.200
8003	0.0613	0.2951	0.0387	0.0691	0.2830	0.1942	0.1125	0.206
8004	0.0609	0.2964	0.0386	0.0691	0.2830	0.1930	0.1111	0.211
8005	0.0605	0.2975	0.0386	0.0690	0.2829	0.1919	0.1099	0.216
8006	0.0602	0.2985	0.0386	0.0690	0.2828	0.1910	0.1088	0.220
8007	0.0600	0.2993	0.0385	0.0690	0.2828	0.1902	0.1079	0.223
8008	0.0598	0.3000	0.0385	0.0689	0.2827	0.1896	0.1071	0.226
8009	0.0596	0.3006	0.0385	0.0689	0.2827	0.1890	0.1064	0.228
8010	0.0594	0.3011	0.0384	0.0689	0.2826	0.1884	0.1058	0.230
8011	0.0593	0.3016	0.0384	0.0689	0.2826	0.1880	0.1052	0.232
8012	0.0816	0.2433	0.0423	0.0731	0.2964	0.2749	0.1896	-0.061
8013	0.0782	0.2614	0.0416	0.0727	0.3084	0.2754	0.1822	-0.026
8014	0.0754	0.2775	0.0411	0.0724	0.3184	0.2749	0.1756	0.005
8015	0.0730	0.2918	0.0406	0.0721	0.3268	0.2740	0.1698	0.032
8016	0.0710	0.3045	0.0402	0.0719	0.3338	0.2727	0.1646	0.055
8017	0.0693	0.3158	0.0399	0.0717	0.3397	0.2713	0.1601	0.076
8018	0.0678	0.3258	0.0397	0.0716	0.3448	0.2699	0.1561	0.094
8019	0.0666	0.3346	0.0395	0.0715	0.3490	0.2686	0.1527	0.110
8020	0.0655	0.3425	0.0393	0.0714	0.3527	0.2673	0.1497	0.123
8021	0.0646	0.3494	0.0392	0.0713	0.3558	0.2661	0.1471	0.135
8022	0.0638	0.3554	0.0391	0.0713	0.3584	0.2651	0.1448	0.146
8023	0.0631	0.3608	0.0390	0.0712	0.3607	0.2641	0.1429	0.155
8024	0.0625	0.3655	0.0389	0.0712	0.3626	0.2633	0.1412	0.163
8025	0.0620	0.3697	0.0388	0.0712	0.3643	0.2626	0.1397	0.169
8026	0.0615	0.3733	0.0387	0.0711	0.3657	0.2619	0.1384	0.175
8027	0.0612	0.3765	0.0387	0.0711	0.3670	0.2614	0.1373	0.180
8028	0.0608	0.3793	0.0386	0.0711	0.3680	0.2609	0.1363	0.185
8029	0.0605	0.3817	0.0386	0.0711	0.3689	0.2605	0.1355	0.189
8030	0.0603	0.3838	0.0386	0.0711	0.3697	0.2601	0.1347	0.192
8031	0.0601	0.3857	0.0385	0.0711	0.3704	0.2598	0.1341	0.195
8032	0.0599	0.3873	0.0385	0.0711	0.3709	0.2595	0.1336	0.198
8033	0.0597	0.3887	0.0385	0.0711	0.3714	0.2593	0.1331	0.200
8034	0.0595	0.3900	0.0385	0.0711	0.3718	0.2591	0.1327	0.202
8035	0.0815	0.2356	0.0423	0.0728	0.2858	0.2618	0.1829	-0.053
8036	0.0781	0.2507	0.0416	0.0723	0.2941	0.2584	0.1739	-0.015
8037	0.0753	0.2639	0.0410	0.0719	0.3007	0.2547	0.1659	0.018
8038	0.0729	0.2755	0.0406	0.0716	0.3059	0.2511	0.1590	0.046
8039	0.0709	0.2856	0.0402	0.0713	0.3101	0.2476	0.1530	0.071
8040	0.0692	0.2945	0.0399	0.0711	0.3135	0.2444	0.1478	0.093
8041	0.0677	0.3022	0.0397	0.0710	0.3162	0.2414	0.1432	0.112
8042	0.0665	0.3089	0.0395	0.0708	0.3184	0.2388	0.1393	0.128
8043	0.0654	0.3148	0.0393	0.0707	0.3203	0.2364	0.1358	0.142
8044	0.0645	0.3199	0.0392	0.0706	0.3218	0.2343	0.1328	0.154
8045	0.0637	0.3243	0.0391	0.0705	0.3230	0.2325	0.1302	0.165
8046	0.0630	0.3281	0.0390	0.0705	0.3241	0.2309	0.1280	0.174
8047	0.0624	0.3315	0.0389	0.0704	0.3249	0.2295	0.1260	0.182
8048	0.0619	0.3344	0.0388	0.0704	0.3256	0.2283	0.1243	0.189
8049	0.0614	0.3369	0.0387	0.0703	0.3262	0.2273	0.1228	0.194
8050	0.0611	0.3391	0.0387	0.0703	0.3268	0.2264	0.1216	0.199
8051	0.0607	0.3409	0.0386	0.0703	0.3272	0.2256	0.1204	0.204
8052	0.0604	0.3426	0.0386	0.0703	0.3275	0.2249	0.1195	0.207
8053	0.0602	0.3439	0.0385	0.0703	0.3279	0.2243	0.1186	0.210
8054	0.0599	0.3452	0.0385	0.0702	0.3281	0.2238	0.1179	0.213
8055	0.0597	0.3462	0.0385	0.0702	0.3283	0.2234	0.1172	0.216
8056	0.0596	0.3471	0.0385	0.0702	0.3285	0.2230	0.1167	0.218
8057	0.0594	0.3479	0.0384	0.0702	0.3287	0.2227	0.1162	0.219
8058	0.0814	0.2242	0.0423	0.0723	0.2715	0.2475	0.1782	-0.049
8059	0.0780	0.2352	0.0416	0.0717	0.2750	0.2403	0.1680	-0.011
8060	0.0752	0.2445	0.0410	0.0711	0.2773	0.2335	0.1592	0.023
8061	0.0728	0.2525	0.0406	0.0707	0.2788	0.2274	0.1516	0.052
8062	0.0708	0.2592	0.0402	0.0704	0.2798	0.2218	0.1450	0.078
8063	0.0690	0.2651	0.0399	0.0701	0.2804	0.2169	0.1393	0.100
8064	0.0676	0.2700	0.0397	0.0699	0.2806	0.2125	0.1344	0.119
8065	0.0663	0.2743	0.0395	0.0697	0.2808	0.2087	0.1301	0.136
8066	0.0652	0.2779	0.0393	0.0695	0.2808	0.2054	0.1263	0.150
8067	0.0643	0.2810	0.0391	0.0694	0.2807	0.2024	0.1231	0.163
8068	0.0635	0.2837	0.0390	0.0693	0.2806	0.1999	0.1203	0.173
8069	0.0628	0.2860	0.0389	0.0692	0.2805	0.1977	0.1178	0.182
8070	0.0622	0.2879	0.0388	0.0691	0.2804	0.1958	0.1157	0.190
8071	0.0617	0.2896	0.0388	0.0690	0.2803	0.1942	0.1138	0.197
8072	0.0613	0.2910	0.0387	0.0690	0.2801	0.1928	0.1122	0.203
8073	0.0609	0.2923	0.0386	0.0689	0.2800	0.1915	0.1108	0.208
8074	0.0605	0.2933	0.0386	0.0689	0.2799	0.1905	0.1095	0.213
8075	0.0602	0.2942	0.0385	0.0688	0.2798	0.1895	0.1085	0.216
8076	0.0600	0.2950	0.0385	0.0688	0.2798	0.1887	0.1075	0.220
8077	0.0597	0.2956	0.0385	0.0688	0.2797	0.1880	0.1067	0.222
8078	0.0596	0.2962	0.0385	0.0688	0.2796	0.1874	0.1060	0.225
8079	0.0594	0.2967	0.0384	0.0688	0.2796	0.1869	0.1054	0.227
8080	0.0592	0.2971	0.0384	0.0687	0.2796	0.1865	0.1049	0.229
8081	0.0815	0.2339	0.0423	0.0727	0.2839	0.2599	0.1821	-0.053
8082	0.0781	0.2484	0.0416	0.0722	0.2916	0.2560	0.1729	-0.015
8083	0.0753	0.2611	0.0410	0.0718	0.2975	0.2519	0.1648	0.018
8084	0.0729	0.2721	0.0406	0.0715	0.3022	0.2479	0.1578	0.046
8085	0.0709	0.2817	0.0402	0.0712	0.3060	0.2442	0.1517	0.071
8086	0.0692	0.2900	0.0399	0.0710	0.3089	0.2407	0.1464	0.093
8087	0.0677	0.2973	0.0397	0.0708	0.3113	0.2375	0.1417	0.112
8088	0.0665	0.3036	0.0395	0.0707	0.3132	0.2347	0.1377	0.128
8089	0.0654	0.3091	0.0393	0.0705	0.3148	0.2322	0.1342	0.142
8090	0.0645	0.3138	0.0392	0.0704	0.3161	0.2300	0.1312	0.154
8091	0.0637	0.3180	0.0390	0.0704	0.3171	0.2281	0.1286	0.165
8092	0.0630	0.3216	0.0389	0.0703	0.3180	0.2264	0.1263	0.174
8093	0.0624	0.3247	0.0389	0.0702	0.3187	0.2250	0.1243	0.181
8094	0.0619	0.3273	0.0388	0.0702	0.3193	0.2237	0.1226	0.188
8095	0.0614	0.3296	0.0387	0.0702	0.3197	0.2226	0.1211	0.194
8096	0.0610	0.3316	0.0387	0.0701	0.3202	0.2217	0.1198	0.199
8097	0.0607	0.3334	0.0386	0.0701	0.3205	0.2208	0.1186	0.203
8098	0.0604	0.3349	0.0386	0.0701	0.3208	0.2201	0.1176	0.207
8099	0.0601	0.3361	0.0385	0.0701	0.3210	0.2195	0.1168	0.210
8100	0.0599	0.3372	0.0385	0.0700	0.3212	0.2190	0.1160	0.213
8101	0.0597	0.3382	0.0385	0.0700	0.3214	0.2186	0.1154	0.215
8102	0.0596	0.3390	0.0385	0.0700	0.3216	0.2182	0.1148	0.217
8103	0.0594	0.3397	0.0384	0.0700	0.3217	0.2178	0.1143	0.219
8104	0.0815	0.2305	0.0423	0.0726	0.2799	0.2560	0.1806	-0.052
8105	0.0781	0.2437	0.0416	0.0720	0.2862	0.2510	0.1711	-0.015
8106	0.0753	0.2552	0.0410	0.0716	0.2910	0.2460	0.1627	0.018
8107	0.0729	0.2651	0.0406	0.0712	0.2946	0.2413	0.1555	0.047
8108	0.0708	0.2736	0.0402	0.0709	0.2974	0.2369	0.1492	0.072
8109	0.0691	0.2811	0.0399	0.0707	0.2995	0.2330	0.1437	0.094
8110	0.0677	0.2875	0.0397	0.0705	0.3012	0.2294	0.1390	0.112
8111	0.0664	0.2930	0.0395	0.0703	0.3025	0.2263	0.1348	0.129
8112	0.0653	0.2978	0.0393	0.0702	0.3035	0.2235	0.1312	0.143
8113	0.0644	0.3019	0.0392	0.0701	0.3043	0.2210	0.1281	0.155
8114	0.0636	0.3055	0.0390	0.0700	0.3049	0.2189	0.1254	0.165
8115	0.0629	0.3086	0.0389	0.0699	0.3054	0.2171	0.1231	0.174
8116	0.0623	0.3112	0.0389	0.0699	0.3058	0.2155	0.1210	0.182
8117	0.0618	0.3135	0.0388	0.0698	0.3062	0.2141	0.1193	0.188
8118	0.0614	0.3154	0.0387	0.0698	0.3064	0.2129	0.1177	0.194
8119	0.0610	0.3171	0.0387	0.0697	0.3066	0.2118	0.1164	0.199
8120	0.0606	0.3186	0.0386	0.0697	0.3068	0.2109	0.1152	0.203
8121	0.0603	0.3198	0.0386	0.0697	0.3070	0.2102	0.1142	0.207
8122	0.0601	0.3209	0.0385	0.0696	0.3071	0.2095	0.1133	0.210
8123	0.0599	0.3218	0.0385	0.0696	0.3072	0.2089	0.1125	0.213
8124	0.0597	0.3226	0.0385	0.0696	0.3073	0.2084	0.1118	0.215
8125	0.0595	0.3233	0.0385	0.0696	0.3074	0.2080	0.1112	0.217
8126	0.0593	0.3239	0.0384	0.0696	0.3075	0.2076	0.1107	0.219
8127	0.0828	0.2314	0.0427	0.0762	0.2819	0.2587	0.1816	-0.056
8128	0.0798	0.2449	0.0422	0.0767	0.2889	0.2545	0.1723	-0.019
8129	0.0773	0.2566	0.0417	0.0771	0.2942	0.2502	0.1641	0.013
8130	0.0751	0.2668	0.0413	0.0775	0.2984	0.2460	0.1570	0.041
8131	0.0733	0.2756	0.0411	0.0779	0.3016	0.2420	0.1508	0.065
8132	0.0718	0.2833	0.0408	0.0782	0.3042	0.2384	0.1455	0.086
8133	0.0705	0.2899	0.0406	0.0785	0.3062	0.2351	0.1408	0.104
8134	0.0694	0.2956	0.0405	0.0787	0.3078	0.2322	0.1367	0.120
8135	0.0684	0.3006	0.0404	0.0789	0.3091	0.2296	0.1332	0.134
8136	0.0676	0.3048	0.0402	0.0791	0.3101	0.2273	0.1301	0.146
8137	0.0669	0.3085	0.0402	0.0793	0.3109	0.2254	0.1275	0.156
8138	0.0663	0.3117	0.0401	0.0794	0.3116	0.2236	0.1252	0.165
8139	0.0658	0.3145	0.0400	0.0795	0.3121	0.2221	0.1232	0.172
8140	0.0653	0.3169	0.0400	0.0796	0.3126	0.2208	0.1214	0.179
8141	0.0649	0.3189	0.0399	0.0797	0.3130	0.2197	0.1199	0.184
8142	0.0646	0.3207	0.0399	0.0798	0.3133	0.2187	0.1186	0.189
8143	0.0643	0.3222	0.0398	0.0799	0.3135	0.2179	0.1174	0.193
8144	0.0640	0.3235	0.0398	0.0800	0.3137	0.2172	0.1164	0.197
8145	0.0638	0.3246	0.0398	0.0800	0.3139	0.2165	0.1156	0.200
8146	0.0636	0.3256	0.0398	0.0801	0.3141	0.2160	0.1148	0.202
8147	0.0634	0.3264	0.0398	0.0801	0.3142	0.2155	0.1141	0.205
8148	0.0633	0.3271	0.0397	0.0802	0.3143	0.2151	0.1136	0.207
8149	0.0631	0.3277	0.0397	0.0802	0.3144	0.2148	0.1131	0.208
8150	0.0829	0.2343	0.0427	0.0764	0.2862	0.2638	0.1837	-0.059
8151	0.0799	0.2489	0.0422	0.0770	0.2945	0.2610	0.1748	-0.024
8152	0.0773	0.2617	0.0417	0.0775	0.3012	0.2579	0.1671	0.007
8153	0.0752	0.2728	0.0414	0.0779	0.3065	0.2546	0.1603	0.034
8154	0.0734	0.2825	0.0411	0.0783	0.3108	0.2515	0.1544	0.058
8155	0.0719	0.2910	0.0408	0.0786	0.3142	0.2485	0.1492	0.079
8156	0.0706	0.2983	0.0407	0.0789	0.3171	0.2458	0.1447	0.097
8157	0.0695	0.3047	0.0405	0.0792	0.3193	0.2433	0.1408	0.112
8158	0.0685	0.3103	0.0404	0.0794	0.3212	0.2411	0.1374	0.126
8159	0.0677	0.3152	0.0403	0.0796	0.3228	0.2392	0.1345	0.137
8160	0.0670	0.3193	0.0402	0.0798	0.3241	0.2374	0.1319	0.147
8161	0.0664	0.3230	0.0401	0.0799	0.3251	0.2359	0.1297	0.156
8162	0.0659	0.3261	0.0400	0.0801	0.3260	0.2346	0.1278	0.163
8163	0.0654	0.3289	0.0400	0.0802	0.3268	0.2335	0.1261	0.170
8164	0.0650	0.3312	0.0399	0.0803	0.3274	0.2325	0.1247	0.175
8165	0.0647	0.3332	0.0399	0.0804	0.3279	0.2317	0.1234	0.180
8166	0.0644	0.3350	0.0399	0.0805	0.3284	0.2309	0.1223	0.184
8167	0.0641	0.3365	0.0398	0.0806	0.3287	0.2303	0.1213	0.187
8168	0.0639	0.3378	0.0398	0.0806	0.3290	0.2298	0.1205	0.190
8169	0.0637	0.3389	0.0398	0.0807	0.3293	0.2293	0.1198	0.193
8170	0.0635	0.3399	0.0398	0.0807	0.3295	0.2289	0.1191	0.195
8171	0.0634	0.3407	0.0398	0.0808	0.3297	0.2285	0.1186	0.197
8172	0.0632	0.3415	0.0398	0.0808	0.3299	0.2282	0.1181	0.199
8173	0.0827	0.2250	0.0427	0.0757	0.2748	0.2522	0.1794	-0.057
8174	0.0797	0.2362	0.0421	0.0761	0.2794	0.2462	0.1695	-0.021
8175	0.0771	0.2458	0.0417	0.0764	0.2827	0.2405	0.1609	0.011
8176	0.0750	0.2540	0.0413	0.0767	0.2851	0.2351	0.1535	0.039
8177	0.0732	0.2610	0.0410	0.0770	0.2867	0.2302	0.1471	0.063
8178	0.0716	0.2671	0.0408	0.0772	0.2879	0.2258	0.1415	0.084
8179	0.0703	0.2722	0.0406	0.0774	0.2887	0.2219	0.1366	0.102
8180	0.0692	0.2766	0.0404	0.0776	0.2893	0.2184	0.1324	0.118
8181	0.0682	0.2804	0.0403	0.0778	0.2896	0.2154	0.1287	0.131
8182	0.0674	0.2836	0.0402	0.0779	0.2899	0.2127	0.1255	0.143
8183	0.0667	0.2864	0.0401	0.0780	0.2901	0.2104	0.1228	0.153
8184	0.0661	0.2887	0.0400	0.0782	0.2902	0.2084	0.1204	0.162
8185	0.0655	0.2908	0.0400	0.0783	0.2903	0.2067	0.1183	0.169
8186	0.0651	0.2925	0.0399	0.0784	0.2903	0.2052	0.1165	0.175
8187	0.0647	0.2940	0.0399	0.0784	0.2903	0.2039	0.1149	0.181
8188	0.0643	0.2953	0.0398	0.0785	0.2904	0.2028	0.1135	0.186
8189	0.0640	0.2964	0.0398	0.0786	0.2904	0.2018	0.1123	0.190
8190	0.0638	0.2973	0.0398	0.0786	0.2904	0.2009	0.1112	0.193
8191	0.0635	0.2981	0.0397	0.0787	0.2904	0.2002	0.1103	0.196
8192	0.0633	0.2988	0.0397	0.0787	0.2904	0.1996	0.1095	0.199
8193	0.0632	0.2994	0.0397	0.0788	0.2904	0.1990	0.1089	0.201
8194	0.0630	0.2999	0.0397	0.0788	0.2904	0.1986	0.1082	0.203
8195	0.0629	0.3004	0.0397	0.0788	0.2904	0.1982	0.1077	0.205
8196	0.1028	0.2587	0.0507	0.0895	0.3350	0.3268	0.2367	-0.116
8197	0.0986	0.2665	0.0492	0.0884	0.3387	0.3223	0.2273	-0.095
8198	0.0949	0.2731	0.0478	0.0874	0.3411	0.3171	0.2184	-0.075
8199	0.0916	0.2789	0.0467	0.0865	0.3423	0.3115	0.2102	-0.055
8200	0.0887	0.2839	0.0457	0.0858	0.3428	0.3057	0.2026	-0.037
8201	0.0862	0.2884	0.0448	0.0851	0.3426	0.3000	0.1956	-0.020
8202	0.0839	0.2924	0.0440	0.0845	0.3420	0.2944	0.1892	-0.003
8203	0.0818	0.2958	0.0433	0.0839	0.3411	0.2890	0.1833	0.012
8204	0.0799	0.2990	0.0427	0.0834	0.3399	0.2839	0.1779	0.026
8205	0.0782	0.3016	0.0421	0.0830	0.3387	0.2791	0.1730	0.039
8206	0.0767	0.3042	0.0416	0.0826	0.3374	0.2747	0.1685	0.051
8207	0.0753	0.3062	0.0412	0.0823	0.3360	0.2705	0.1643	0.062
8208	0.0741	0.3082	0.0408	0.0820	0.3347	0.2667	0.1606	0.072
8209	0.0730	0.3100	0.0404	0.0817	0.3334	0.2632	0.1571	0.082
8210	0.0719	0.3114	0.0401	0.0814	0.3321	0.2599	0.1540	0.090
8211	0.0710	0.3130	0.0398	0.0812	0.3309	0.2570	0.1511	0.098
8212	0.0701	0.3142	0.0395	0.0810	0.3297	0.2542	0.1484	0.106
8213	0.0693	0.3153	0.0393	0.0808	0.3286	0.2518	0.1460	0.112
8214	0.0686	0.3164	0.0391	0.0806	0.3276	0.2495	0.1438	0.118
8215	0.0679	0.3171	0.0389	0.0805	0.3267	0.2475	0.1418	0.123
8216	0.0673	0.3180	0.0387	0.0803	0.3258	0.2456	0.1400	0.128
8217	0.0668	0.3189	0.0385	0.0802	0.3250	0.2439	0.1383	0.133
8218	0.0663	0.3194	0.0383	0.0801	0.3242	0.2423	0.1368	0.137
8219	0.0838	0.2088	0.0419	0.0718	0.2670	0.2584	0.1899	-0.106
8220	0.0809	0.2157	0.0410	0.0710	0.2701	0.2545	0.1826	-0.083
8221	0.0784	0.2218	0.0403	0.0702	0.2724	0.2504	0.1760	-0.061
8222	0.0761	0.2273	0.0396	0.0696	0.2740	0.2463	0.1699	-0.040
8223	0.0742	0.2322	0.0391	0.0691	0.2751	0.2423	0.1644	-0.021
8224	0.0724	0.2366	0.0386	0.0686	0.2758	0.2384	0.1594	-0.004
8225	0.0708	0.2405	0.0382	0.0682	0.2762	0.2348	0.1548	0.012
8226	0.0694	0.2441	0.0378	0.0679	0.2765	0.2313	0.1506	0.027
8227	0.0682	0.2473	0.0375	0.0675	0.2765	0.2281	0.1467	0.040
8228	0.0670	0.2501	0.0372	0.0673	0.2765	0.2251	0.1432	0.053
8229	0.0660	0.2527	0.0369	0.0670	0.2764	0.2223	0.1400	0.064
8230	0.0651	0.2550	0.0367	0.0668	0.2762	0.2197	0.1371	0.074
8231	0.0642	0.2571	0.0365	0.0666	0.2760	0.2174	0.1344	0.084
8232	0.0635	0.2590	0.0363	0.0664	0.2757	0.2152	0.1319	0.092
8233	0.0627	0.2606	0.0362	0.0663	0.2754	0.2133	0.1297	0.100
8234	0.0621	0.2621	0.0360	0.0661	0.2752	0.2115	0.1276	0.107
8235	0.0615	0.2635	0.0359	0.0660	0.2749	0.2098	0.1257	0.113
8236	0.0610	0.2647	0.0357	0.0659	0.2747	0.2083	0.1240	0.119
8237	0.0605	0.2658	0.0356	0.0658	0.2744	0.2069	0.1224	0.124
8238	0.0601	0.2668	0.0355	0.0657	0.2742	0.2057	0.1210	0.129
8239	0.0596	0.2676	0.0354	0.0656	0.2740	0.2046	0.1197	0.134
8240	0.0593	0.2684	0.0353	0.0655	0.2738	0.2035	0.1185	0.138
8241	0.0589	0.2691	0.0353	0.0654	0.2736	0.2026	0.1173	0.141
8242	0.0840	0.2297	0.0432	0.0786	0.2830	0.2628	0.1831	-0.067
8243	0.0813	0.2426	0.0428	0.0798	0.2903	0.2597	0.1741	-0.034
8244	0.0790	0.2538	0.0424	0.0808	0.2960	0.2564	0.1662	-0.005
8245	0.0771	0.2634	0.0422	0.0817	0.3005	0.2529	0.1593	0.020
8246	0.0755	0.2717	0.0420	0.0825	0.3040	0.2496	0.1533	0.042
8247	0.0741	0.2789	0.0418	0.0832	0.3068	0.2465	0.1481	0.062
8248	0.0730	0.2851	0.0417	0.0838	0.3090	0.2437	0.1436	0.078
8249	0.0720	0.2905	0.0416	0.0843	0.3107	0.2411	0.1396	0.093
8250	0.0711	0.2951	0.0415	0.0847	0.3122	0.2388	0.1362	0.105
8251	0.0704	0.2991	0.0414	0.0851	0.3133	0.2368	0.1332	0.116
8252	0.0698	0.3025	0.0414	0.0854	0.3143	0.2350	0.1306	0.126
8253	0.0692	0.3055	0.0413	0.0857	0.3150	0.2335	0.1284	0.134
8254	0.0687	0.3080	0.0413	0.0860	0.3157	0.2321	0.1264	0.140
8255	0.0683	0.3102	0.0413	0.0862	0.3162	0.2310	0.1247	0.146
8256	0.0680	0.3121	0.0412	0.0864	0.3166	0.2300	0.1233	0.152
8257	0.0677	0.3137	0.0412	0.0866	0.3170	0.2291	0.1220	0.156
8258	0.0674	0.3151	0.0412	0.0867	0.3173	0.2283	0.1209	0.160
8259	0.0672	0.3163	0.0412	0.0869	0.3176	0.2277	0.1199	0.163
8260	0.0670	0.3173	0.0412	0.0870	0.3178	0.2271	0.1191	0.166
8261	0.0668	0.3182	0.0412	0.0871	0.3180	0.2266	0.1183	0.168
8262	0.0667	0.3190	0.0412	0.0872	0.3181	0.2262	0.1177	0.170
8263	0.0665	0.3196	0.0411	0.0872	0.3183	0.2259	0.1171	0.172
8264	0.0664	0.3202	0.0411	0.0873	0.3184	0.2255	0.1166	0.173
8265	0.0871	0.2125	0.0434	0.0781	0.2719	0.2644	0.1928	-0.109
