ID,FMC,VEGTYPE,red_630_690,nir1_780_900,blue_450_520,green_530_610,nir2_1230_1250,swir1_1550_1750,swir2_2090_2350
6388,105.4,forest,0.0665,0.2095,0.0354,0.0689,0.2362,0.1983,0.1323
6389,105.4,forest,0.0575,0.2168,0.0322,0.0669,0.23,0.1757,0.1059
6390,105.4,forest,0.0485,0.22399999999999998,0.028999999999999998,0.065,0.2237,0.1531,0.0795
6391,105.4,forest,0.0769,0.2009,0.0391,0.0712,0.2438,0.2249,0.1627
6392,105.4,forest,0.0686,0.2074,0.0361,0.0694,0.2382,0.2042,0.1384
6393,105.4,forest,0.0603,0.2139,0.0332,0.0676,0.2326,0.1835,0.114
6394,105.4,forest,0.0519,0.2204,0.0302,0.0658,0.2271,0.1628,0.0896
6395,106.3,forest,0.0993,0.2604,0.0504,0.092,0.3136,0.2875,0.2089
6396,106.3,forest,0.0834,0.2591,0.0441,0.0856,0.292,0.2449,0.1653
6397,106.3,forest,0.0675,0.2577,0.0378,0.0792,0.2704,0.2023,0.1217
6398,106.3,forest,0.0517,0.2564,0.0315,0.0728,0.2487,0.1597,0.0781
6399,106.3,forest,0.1011,0.2607,0.0511,0.0927,0.3173,0.2932,0.2139
6400,106.3,forest,0.0862,0.2595,0.0452,0.0868,0.2976,0.2535,0.1729
6401,106.3,forest,0.0712,0.2584,0.0392,0.0808,0.2778,0.2138,0.1318
6402,106.3,forest,0.0563,0.2572,0.0333,0.0748,0.258,0.1741,0.0907
6403,106.3,forest,0.1031,0.261,0.0519,0.0936,0.3211,0.2993,0.2194
6404,106.3,forest,0.0892,0.26,0.0463,0.08800000000000001,0.3032,0.2626,0.1811
6405,106.3,forest,0.0752,0.2591,0.0408,0.0824,0.2853,0.226,0.1427
6406,106.3,forest,0.0613,0.2581,0.0352,0.0769,0.2674,0.1893,0.1044
6407,106.3,forest,0.1052,0.2614,0.0527,0.0945,0.3249,0.3057,0.2253
6408,106.3,forest,0.0924,0.2605,0.0476,0.0894,0.3089,0.2722,0.1899
6409,106.3,forest,0.0795,0.2597,0.0425,0.0842,0.2929,0.2387,0.1545
6410,106.3,forest,0.0666,0.2589,0.0373,0.0791,0.2769,0.2053,0.1191
6411,106.3,forest,0.0738,0.2048,0.0382,0.0715,0.2393,0.2133,0.1513
6412,106.3,forest,0.0639,0.2132,0.0347,0.0698,0.2314,0.1868,0.1212
6413,106.3,forest,0.0541,0.2216,0.0313,0.0682,0.2236,0.1603,0.0911
6414,106.3,forest,0.0442,0.2301,0.0279,0.0665,0.2157,0.1339,0.061
6415,106.3,forest,0.075,0.2034,0.0386,0.0717,0.2406,0.2168,0.1548
6416,106.3,forest,0.0657,0.2111,0.0353,0.0701,0.2334,0.1921,0.1264
6417,106.3,forest,0.0563,0.2189,0.0321,0.0686,0.2263,0.1674,0.0981
6418,106.3,forest,0.047,0.2266,0.0289,0.067,0.2191,0.1427,0.0697
6419,106.3,forest,0.0762,0.20199999999999999,0.039,0.0719,0.242,0.2205,0.1586
6420,106.3,forest,0.0675,0.2091,0.036000000000000004,0.0705,0.2355,0.1977,0.1321
6421,106.3,forest,0.0588,0.2161,0.033,0.069,0.22899999999999998,0.1749,0.1056
6422,106.3,forest,0.0501,0.2232,0.0299,0.0676,0.2225,0.152,0.0792
6423,106.3,forest,0.0775,0.2006,0.0394,0.0721,0.2434,0.2245,0.1626
6424,106.3,forest,0.0695,0.207,0.0367,0.0708,0.2376,0.2036,0.1382
6425,106.3,forest,0.0615,0.2134,0.0339,0.0695,0.2318,0.1827,0.1137
6426,106.3,forest,0.0535,0.2198,0.0311,0.0682,0.226,0.1619,0.0893
6427,110.4,forest,0.0997,0.2606,0.0506,0.0927,0.3134,0.287,0.2087
6428,110.4,forest,0.0841,0.2594,0.0445,0.0866,0.2916,0.2442,0.165
6429,110.4,forest,0.0684,0.2581,0.0383,0.0806,0.2699,0.2014,0.1213
6430,110.4,forest,0.0528,0.2569,0.0321,0.0746,0.2481,0.1585,0.0776
6431,110.4,forest,0.1015,0.2609,0.0514,0.0934,0.3171,0.2928,0.2138
6432,110.4,forest,0.0868,0.2598,0.0455,0.0878,0.2972,0.2528,0.1726
6433,110.4,forest,0.0721,0.2588,0.0397,0.0821,0.2773,0.2129,0.1314
6434,110.4,forest,0.0573,0.2577,0.0339,0.0765,0.2574,0.1729,0.0903
6435,110.4,forest,0.1035,0.2612,0.0521,0.0942,0.3209,0.2989,0.2193
6436,110.4,forest,0.0897,0.2603,0.0467,0.08900000000000001,0.3029,0.262,0.1808
6437,110.4,forest,0.076,0.2594,0.0412,0.0837,0.2849,0.2251,0.1424
6438,110.4,forest,0.0622,0.2585,0.0358,0.0785,0.2669,0.1882,0.10400000000000001
6439,110.4,forest,0.1056,0.2615,0.0529,0.0951,0.3247,0.3053,0.2251
6440,110.4,forest,0.0929,0.2608,0.0479,0.0902,0.3086,0.2716,0.1897
6441,110.4,forest,0.0802,0.26,0.0429,0.0854,0.2925,0.2379,0.1542
6442,110.4,forest,0.0675,0.2593,0.0379,0.0806,0.2764,0.2042,0.1187
6443,110.4,forest,0.0743,0.2049,0.0384,0.0722,0.239,0.2128,0.1512
6444,110.4,forest,0.0646,0.2135,0.0351,0.0709,0.231,0.1861,0.121
6445,110.4,forest,0.0549,0.222,0.0318,0.0696,0.2231,0.1594,0.0908
6446,110.4,forest,0.0453,0.2305,0.0286,0.0683,0.2151,0.1328,0.0606
6447,110.4,forest,0.0754,0.2035,0.0388,0.0723,0.2404,0.2164,0.1546
6448,110.4,forest,0.0663,0.2114,0.0357,0.0711,0.2331,0.1915,0.1262
6449,110.4,forest,0.0572,0.2192,0.0326,0.0699,0.2258,0.1665,0.0978
6450,110.4,forest,0.0481,0.22699999999999998,0.0295,0.0687,0.2185,0.1416,0.0693
6451,110.4,forest,0.0766,0.2021,0.0392,0.0725,0.2418,0.2201,0.1584
6452,110.4,forest,0.0681,0.2093,0.0363,0.0714,0.2352,0.1971,0.1319
6453,110.4,forest,0.0596,0.2164,0.0334,0.0703,0.2286,0.1741,0.1053
6454,110.4,forest,0.0511,0.2235,0.0305,0.0692,0.222,0.151,0.0788
6455,110.4,forest,0.0779,0.2008,0.0397,0.0727,0.2432,0.2241,0.1625
6456,110.4,forest,0.07,0.2072,0.037000000000000005,0.0717,0.2373,0.203,0.138
6457,110.4,forest,0.0622,0.2136,0.0343,0.0707,0.2314,0.182,0.1135
6458,110.4,forest,0.0544,0.22,0.0316,0.0696,0.2255,0.1609,0.0889
6459,112.6,forest,0.09699999999999999,0.2498,0.0491,0.0877,0.3018,0.2777,0.2055
6460,112.6,forest,0.08,0.2431,0.0422,0.0792,0.2742,0.2302,0.1602
6461,112.6,forest,0.063,0.2365,0.0352,0.0707,0.2467,0.1827,0.1149
6462,112.6,forest,0.0459,0.2299,0.0283,0.0622,0.2191,0.1352,0.0696
6463,112.6,forest,0.0989,0.251,0.0499,0.0887,0.3063,0.2839,0.2107
6464,112.6,forest,0.0829,0.2449,0.0434,0.0807,0.281,0.2395,0.168
6465,112.6,forest,0.0669,0.2389,0.0368,0.0727,0.2557,0.1951,0.1253
6466,112.6,forest,0.0509,0.2329,0.0303,0.0647,0.2303,0.1507,0.0825
6467,112.6,forest,0.1011,0.2522,0.0508,0.0898,0.3109,0.2905,0.2163
6468,112.6,forest,0.0861,0.2467,0.0447,0.0824,0.2879,0.2494,0.1764
6469,112.6,forest,0.0711,0.2413,0.0385,0.075,0.2649,0.2083,0.1365
6470,112.6,forest,0.0562,0.2359,0.0324,0.0675,0.2419,0.1672,0.0966
6471,112.6,forest,0.1034,0.2534,0.0517,0.091,0.3156,0.2975,0.2224
6472,112.6,forest,0.0895,0.2486,0.046,0.0842,0.2949,0.2598,0.1855
6473,112.6,forest,0.0757,0.2437,0.0404,0.0773,0.2742,0.2222,0.1487
6474,112.6,forest,0.0619,0.2389,0.0347,0.0705,0.2536,0.1846,0.1118
6475,112.6,forest,0.0715,0.1944,0.0369,0.0672,0.2279,0.2039,0.14800000000000002
6476,112.6,forest,0.0605,0.1977,0.0328,0.0634,0.2144,0.1727,0.1163
6477,112.6,forest,0.0495,0.201,0.0288,0.0596,0.2009,0.1415,0.0845
6478,112.6,forest,0.0385,0.2042,0.0247,0.0558,0.1874,0.1103,0.0527
6479,112.6,forest,0.0728,0.1939,0.0374,0.0677,0.2301,0.2079,0.1516
6480,112.6,forest,0.0624,0.1969,0.0335,0.0641,0.2177,0.1787,0.1217
6481,112.6,forest,0.052000000000000005,0.1999,0.0297,0.0606,0.2052,0.1496,0.0918
6482,112.6,forest,0.0416,0.2029,0.0259,0.057,0.1928,0.1204,0.0618
6483,112.6,forest,0.0742,0.1934,0.0379,0.0682,0.2323,0.2122,0.1556
6484,112.6,forest,0.0645,0.1961,0.0343,0.0649,0.221,0.1852,0.1276
6485,112.6,forest,0.0548,0.1989,0.0307,0.0616,0.2097,0.1581,0.0997
6486,112.6,forest,0.0451,0.2016,0.0272,0.0583,0.1984,0.1311,0.0717
6487,112.6,forest,0.0757,0.1929,0.0384,0.0687,0.2346,0.2167,0.1598
6488,112.6,forest,0.0667,0.1954,0.0351,0.0657,0.2244,0.192,0.134
6489,112.6,forest,0.0578,0.1979,0.0318,0.0626,0.2142,0.1672,0.1082
6490,112.6,forest,0.0488,0.2004,0.0285,0.0596,0.204,0.1425,0.0823
6491,113.6,forest,0.0985,0.2612,0.0499,0.0907,0.3137,0.287,0.2087
6492,113.6,forest,0.0822,0.2603,0.0434,0.0837,0.2922,0.2442,0.1649
6493,113.6,forest,0.0659,0.2593,0.0368,0.0766,0.2706,0.2013,0.1212
6494,113.6,forest,0.0497,0.2584,0.0303,0.0696,0.249,0.1585,0.0775
6495,113.6,forest,0.1003,0.2614,0.0507,0.0915,0.3174,0.2928,0.2137
6496,113.6,forest,0.085,0.2606,0.0445,0.0849,0.2977,0.2528,0.1725
6497,113.6,forest,0.0697,0.2599,0.0383,0.0783,0.278,0.2129,0.1314
6498,113.6,forest,0.0544,0.2591,0.0321,0.0718,0.2583,0.1729,0.0902
6499,113.6,forest,0.1024,0.2617,0.0515,0.0924,0.3212,0.2989,0.2192
6500,113.6,forest,0.0881,0.261,0.0457,0.0863,0.3034,0.262,0.1808
6501,113.6,forest,0.0738,0.2604,0.0399,0.0802,0.2855,0.2251,0.1423
6502,113.6,forest,0.0595,0.2597,0.0342,0.0741,0.2677,0.1882,0.1039
6503,113.6,forest,0.1046,0.2619,0.0523,0.0934,0.325,0.3053,0.2251
6504,113.6,forest,0.0914,0.2614,0.047,0.0878,0.309,0.2717,0.1896
6505,113.6,forest,0.0781,0.2609,0.0417,0.0821,0.2931,0.23800000000000002,0.1541
6506,113.6,forest,0.0649,0.2603,0.0364,0.0765,0.2771,0.2043,0.1186
6507,113.6,forest,0.073,0.2054,0.0377,0.0702,0.2393,0.2128,0.1511
6508,113.6,forest,0.0627,0.2142,0.034,0.0679,0.2314,0.1861,0.1209
6509,113.6,forest,0.0525,0.223,0.0304,0.0656,0.2236,0.1594,0.0907
6510,113.6,forest,0.0422,0.2317,0.0267,0.0633,0.2158,0.1326,0.0605
6511,113.6,forest,0.0742,0.204,0.0381,0.0705,0.2406,0.2163,0.1546
6512,113.6,forest,0.0645,0.212,0.0347,0.0683,0.2335,0.1914,0.1261
6513,113.6,forest,0.0548,0.2201,0.0312,0.0662,0.2263,0.1665,0.0977
6514,113.6,forest,0.0452,0.2281,0.0278,0.0641,0.2191,0.1415,0.0692
6515,113.6,forest,0.0755,0.2025,0.0386,0.0708,0.242,0.2201,0.1584
6516,113.6,forest,0.0665,0.2099,0.0353,0.0688,0.2355,0.1971,0.1318
6517,113.6,forest,0.0574,0.2172,0.0321,0.0668,0.22899999999999998,0.174,0.1052
6518,113.6,forest,0.0484,0.2245,0.0289,0.0648,0.2226,0.151,0.0787
6519,113.6,forest,0.0769,0.2011,0.0391,0.0711,0.2434,0.2241,0.1624
6520,113.6,forest,0.0685,0.2077,0.0361,0.0693,0.2376,0.203,0.1379
6521,113.6,forest,0.0602,0.2143,0.0331,0.0675,0.2318,0.182,0.1134
6522,113.6,forest,0.0518,0.2209,0.0301,0.0656,0.226,0.1609,0.0888
6523,114.2,forest,0.1014,0.2626,0.0517,0.0953,0.3154,0.2881,0.2089
6524,114.2,forest,0.0865,0.2624,0.046,0.0906,0.2947,0.2458,0.1654
6525,114.2,forest,0.0717,0.2622,0.0403,0.0859,0.2739,0.2035,0.1218
6526,114.2,forest,0.0569,0.262,0.0346,0.0812,0.2532,0.1612,0.0782
6527,114.2,forest,0.1031,0.2627,0.0523,0.0959,0.319,0.2939,0.214
6528,114.2,forest,0.0891,0.2626,0.047,0.0915,0.3001,0.2545,0.17300000000000001
6529,114.2,forest,0.0752,0.2624,0.0416,0.0871,0.2812,0.215,0.1319
6530,114.2,forest,0.0612,0.2623,0.0363,0.0827,0.2622,0.1756,0.0909
6531,114.2,forest,0.105,0.2628,0.053,0.0965,0.3227,0.3,0.2195
6532,114.2,forest,0.092,0.2628,0.048,0.0925,0.3056,0.2636,0.1812
6533,114.2,forest,0.079,0.2627,0.043,0.0884,0.2885,0.2273,0.1429
6534,114.2,forest,0.0659,0.2626,0.038,0.0843,0.2714,0.1909,0.1046
6535,114.2,forest,0.107,0.263,0.0538,0.0972,0.3264,0.3064,0.2254
6536,114.2,forest,0.095,0.263,0.0492,0.0935,0.3111,0.2732,0.19
6537,114.2,forest,0.083,0.2629,0.0446,0.0897,0.2959,0.24,0.1547
6538,114.2,forest,0.071,0.2629,0.0399,0.086,0.2806,0.2069,0.1193
6539,114.2,forest,0.0759,0.2066,0.0394,0.0747,0.2406,0.2137,0.1514
6540,114.2,forest,0.067,0.21600000000000003,0.0366,0.0747,0.2335,0.1875,0.1213
6541,114.2,forest,0.0582,0.2254,0.0339,0.0747,0.2263,0.1612,0.0912
6542,114.2,forest,0.0493,0.2347,0.0311,0.0747,0.2192,0.135,0.0611
6543,114.2,forest,0.0769,0.205,0.0397,0.0748,0.2419,0.2172,0.1548
6544,114.2,forest,0.0686,0.2136,0.0371,0.0748,0.2354,0.1928,0.1265
6545,114.2,forest,0.0602,0.2222,0.0345,0.0748,0.2288,0.1683,0.0982
6546,114.2,forest,0.0519,0.2308,0.0319,0.0748,0.2223,0.1438,0.0699
6547,114.2,forest,0.078,0.2035,0.0401,0.0748,0.2432,0.221,0.1586
6548,114.2,forest,0.0703,0.2112,0.0376,0.0748,0.2373,0.1984,0.1322
6549,114.2,forest,0.0625,0.21899999999999997,0.0352,0.0748,0.2314,0.1758,0.1057
6550,114.2,forest,0.0547,0.2268,0.0327,0.0748,0.2255,0.1532,0.0793
6551,114.2,forest,0.0792,0.2019,0.0405,0.0748,0.2444,0.2249,0.1627
6552,114.2,forest,0.0721,0.2089,0.0382,0.0748,0.2392,0.2043,0.1383
6553,114.2,forest,0.0649,0.2159,0.0359,0.0748,0.2339,0.1836,0.1138
6554,114.2,forest,0.0577,0.2229,0.0337,0.0748,0.2287,0.163,0.0894
6555,115.9,forest,0.1003,0.2636,0.0509,0.0937,0.3165,0.2887,0.2091
6556,115.9,forest,0.0849,0.264,0.0449,0.0882,0.2963,0.2467,0.1656
6557,115.9,forest,0.0695,0.2643,0.0389,0.0827,0.2761,0.2048,0.1221
6558,115.9,forest,0.0541,0.2646,0.0329,0.0772,0.2559,0.1628,0.0786
6559,115.9,forest,0.102,0.2636,0.0516,0.0944,0.3201,0.2945,0.2142
6560,115.9,forest,0.0876,0.264,0.046,0.0892,0.3016,0.2554,0.1732
6561,115.9,forest,0.0731,0.2643,0.0403,0.0841,0.2832,0.2163,0.1322
6562,115.9,forest,0.0586,0.2646,0.0346,0.0789,0.2648,0.1772,0.0912
6563,115.9,forest,0.10400000000000001,0.2637,0.0524,0.0951,0.3237,0.3006,0.2196
6564,115.9,forest,0.0905,0.264,0.0471,0.0903,0.307,0.2645,0.1814
6565,115.9,forest,0.077,0.2644,0.0418,0.0856,0.2904,0.2285,0.1432
6566,115.9,forest,0.0635,0.2647,0.0365,0.0808,0.2738,0.1924,0.105
6567,115.9,forest,0.1061,0.2637,0.0532,0.0959,0.3273,0.307,0.2255
6568,115.9,forest,0.0936,0.2641,0.0483,0.0915,0.3124,0.2741,0.1902
6569,115.9,forest,0.0811,0.2644,0.0434,0.0871,0.2976,0.2413,0.155
6570,115.9,forest,0.0687,0.2648,0.0385,0.0827,0.2828,0.2084,0.1197
6571,115.9,forest,0.0748,0.2075,0.0387,0.0732,0.2415,0.2142,0.1515
6572,115.9,forest,0.0654,0.2173,0.0356,0.0724,0.2348,0.1882,0.1215
6573,115.9,forest,0.055999999999999994,0.2271,0.0324,0.0716,0.2281,0.1622,0.0915
6574,115.9,forest,0.0466,0.2369,0.0293,0.0708,0.2214,0.1363,0.0615
6575,115.9,forest,0.0759,0.2058,0.0391,0.0733,0.2427,0.2178,0.155
6576,115.9,forest,0.067,0.2148,0.0361,0.0725,0.2366,0.1935,0.1267
6577,115.9,forest,0.0582,0.2237,0.0332,0.0718,0.2305,0.1693,0.0985
6578,115.9,forest,0.0493,0.2327,0.0302,0.071,0.2243,0.1451,0.0702
6579,115.9,forest,0.0771,0.2041,0.0395,0.0734,0.2439,0.2215,0.1588
6580,115.9,forest,0.0688,0.2122,0.0367,0.0727,0.2384,0.1991,0.1324
6581,115.9,forest,0.0605,0.2204,0.0339,0.07200000000000001,0.2329,0.1768,0.106
6582,115.9,forest,0.0523,0.2285,0.0312,0.0713,0.2273,0.1544,0.0796
6583,115.9,forest,0.0783,0.2025,0.0399,0.0735,0.2451,0.2254,0.1628
6584,115.9,forest,0.0707,0.2098,0.0373,0.0729,0.2402,0.205,0.1385
6585,115.9,forest,0.0631,0.2171,0.0348,0.0723,0.2353,0.1846,0.1141
6586,115.9,forest,0.0555,0.2244,0.0322,0.0716,0.2304,0.1642,0.0898
6587,117.6,forest,0.0991,0.2602,0.0503,0.0917,0.3121,0.2857,0.2083
6588,117.6,forest,0.0832,0.2588,0.044000000000000004,0.0853,0.2896,0.2422,0.1644
6589,117.6,forest,0.0673,0.2573,0.0376,0.0788,0.2672,0.1987,0.1205
6590,117.6,forest,0.0514,0.2559,0.0313,0.0723,0.2448,0.1552,0.0766
6591,117.6,forest,0.10099999999999999,0.2605,0.051,0.0925,0.3159,0.2915,0.2134
6592,117.6,forest,0.086,0.2593,0.0451,0.0864,0.2953,0.2509,0.172
6593,117.6,forest,0.071,0.258,0.0391,0.0804,0.2748,0.2102,0.1306
6594,117.6,forest,0.055999999999999994,0.2568,0.0331,0.0743,0.2543,0.1696,0.0893
6595,117.6,forest,0.10300000000000001,0.2609,0.0518,0.0934,0.3197,0.2976,0.2189
6596,117.6,forest,0.08900000000000001,0.2598,0.0462,0.0877,0.3011,0.2601,0.1802
6597,117.6,forest,0.075,0.2587,0.0406,0.0821,0.2825,0.2225,0.1416
6598,117.6,forest,0.061,0.2577,0.0351,0.0764,0.2639,0.185,0.10300000000000001
6599,117.6,forest,0.1051,0.2612,0.0527,0.0943,0.3236,0.3041,0.2248
6600,117.6,forest,0.0922,0.2603,0.0475,0.0891,0.307,0.2698,0.1891
6601,117.6,forest,0.0793,0.2594,0.0423,0.0839,0.2903,0.2355,0.1534
6602,117.6,forest,0.0663,0.2585,0.0372,0.0787,0.2737,0.2012,0.1178
6603,117.6,forest,0.0737,0.2046,0.0381,0.0713,0.2379,0.2116,0.1508
6604,117.6,forest,0.0638,0.213,0.0346,0.0695,0.2293,0.1843,0.1204
6605,117.6,forest,0.0538,0.2213,0.0312,0.0678,0.2208,0.157,0.09
6606,117.6,forest,0.0439,0.2297,0.0277,0.066,0.2122,0.1297,0.0596
6607,117.6,forest,0.0748,0.2032,0.0385,0.0715,0.2393,0.2152,0.1543
6608,117.6,forest,0.0655,0.2109,0.0352,0.0698,0.2315,0.1897,0.1256
6609,117.6,forest,0.0561,0.2186,0.032,0.0682,0.2237,0.1642,0.09699999999999999
6610,117.6,forest,0.0467,0.2263,0.0287,0.0666,0.2159,0.1387,0.0684
6611,117.6,forest,0.0761,0.2019,0.0389,0.0717,0.2408,0.21899999999999997,0.1581
6612,117.6,forest,0.0673,0.2089,0.0359,0.0702,0.2337,0.1954,0.1313
6613,117.6,forest,0.0586,0.2159,0.0328,0.0687,0.2266,0.1718,0.1046
6614,117.6,forest,0.0499,0.2229,0.0298,0.0671,0.2195,0.1482,0.0779
6615,117.6,forest,0.0774,0.2005,0.0394,0.07200000000000001,0.2423,0.223,0.1621
6616,117.6,forest,0.0694,0.2068,0.0366,0.0706,0.2359,0.2015,0.1375
6617,117.6,forest,0.0613,0.2132,0.0338,0.0692,0.2296,0.1799,0.1128
6618,117.6,forest,0.0532,0.2195,0.0309,0.0678,0.2233,0.1583,0.0881
6619,117.8,forest,0.0966,0.2523,0.0489,0.087,0.304,0.2788,0.2057
6620,117.8,forest,0.0793,0.2469,0.0419,0.0781,0.2776,0.2319,0.1605
6621,117.8,forest,0.0621,0.2415,0.0348,0.0693,0.2511,0.185,0.1153
6622,117.8,forest,0.0449,0.2362,0.0278,0.0604,0.2247,0.138,0.0701
6623,117.8,forest,0.0985,0.2532,0.0497,0.0881,0.3084,0.285,0.2109
6624,117.8,forest,0.0823,0.2484,0.0431,0.0798,0.2842,0.2412,0.1683
6625,117.8,forest,0.0661,0.2435,0.0364,0.0714,0.2599,0.1974,0.1257
6626,117.8,forest,0.0499,0.2386,0.0298,0.0631,0.2357,0.1535,0.0831
6627,117.8,forest,0.1007,0.2542,0.0506,0.0892,0.3129,0.2916,0.2165
6628,117.8,forest,0.0856,0.2499,0.0444,0.0815,0.2909,0.2511,0.1768
6629,117.8,forest,0.0704,0.2455,0.0382,0.0737,0.2689,0.2105,0.13699999999999998
6630,117.8,forest,0.0553,0.2411,0.0319,0.066,0.2469,0.17,0.0972
6631,117.8,forest,0.10300000000000001,0.2552,0.0515,0.0905,0.3175,0.2986,0.2226
6632,117.8,forest,0.08900000000000001,0.2514,0.0458,0.0833,0.2978,0.2615,0.1859
6633,117.8,forest,0.075,0.2475,0.04,0.0762,0.278,0.2244,0.1491
6634,117.8,forest,0.061,0.2436,0.0343,0.0691,0.2583,0.1874,0.1124
6635,117.8,forest,0.0711,0.1966,0.0367,0.0665,0.2298,0.2048,0.1482
6636,117.8,forest,0.0599,0.201,0.0325,0.0624,0.2173,0.1741,0.1166
6637,117.8,forest,0.0486,0.2053,0.0284,0.0583,0.2047,0.1434,0.0849
6638,117.8,forest,0.0374,0.2097,0.0242,0.0541,0.1921,0.1128,0.0533
6639,117.8,forest,0.0724,0.1959,0.0372,0.067,0.2319,0.2088,0.1518
6640,117.8,forest,0.0618,0.1999,0.0332,0.0631,0.2203,0.1802,0.122
6641,117.8,forest,0.0512,0.2038,0.0293,0.0593,0.2088,0.1515,0.0922
6642,117.8,forest,0.0407,0.2078,0.0254,0.0554,0.1972,0.1228,0.0623
6643,117.8,forest,0.0738,0.1951,0.0377,0.0676,0.23399999999999999,0.2131,0.1558
6644,117.8,forest,0.0639,0.1988,0.034,0.064,0.2235,0.1866,0.1279
6645,117.8,forest,0.0541,0.2024,0.0303,0.0603,0.213,0.16,0.1001
6646,117.8,forest,0.0442,0.20600000000000002,0.0267,0.0567,0.2025,0.1335,0.0722
6647,117.8,forest,0.0753,0.1944,0.0382,0.0681,0.2361,0.2176,0.16
6648,117.8,forest,0.0662,0.1977,0.0348,0.0648,0.2267,0.1933,0.1343
6649,117.8,forest,0.0571,0.201,0.0315,0.0615,0.2172,0.16899999999999998,0.1085
6650,117.8,forest,0.0479,0.2042,0.0281,0.0582,0.2078,0.1447,0.0828
6651,118.1,forest,0.1019,0.2656,0.052000000000000005,0.0963,0.3187,0.2902,0.2095
6652,118.1,forest,0.0874,0.2669,0.0465,0.0921,0.2996,0.2489,0.1662
6653,118.1,forest,0.0728,0.2682,0.0409,0.08800000000000001,0.2805,0.2077,0.1229
6654,118.1,forest,0.0583,0.2695,0.0354,0.0838,0.2614,0.1664,0.0796
6655,118.1,forest,0.1036,0.2654,0.0526,0.0969,0.3221,0.2959,0.2146
6656,118.1,forest,0.0899,0.2666,0.0474,0.09300000000000001,0.3047,0.2576,0.1738
6657,118.1,forest,0.0763,0.2678,0.0422,0.08900000000000001,0.2874,0.2192,0.133
6658,118.1,forest,0.0626,0.26899999999999996,0.037000000000000005,0.0851,0.27,0.1808,0.0923
6659,118.1,forest,0.1055,0.2652,0.0533,0.0974,0.3256,0.302,0.22
6660,118.1,forest,0.0927,0.2664,0.0484,0.0938,0.3099,0.2667,0.182
6661,118.1,forest,0.08,0.2675,0.0436,0.0902,0.2943,0.2313,0.14400000000000002
6662,118.1,forest,0.0672,0.2686,0.0387,0.0866,0.2786,0.196,0.106
6663,118.1,forest,0.1075,0.2651,0.054000000000000006,0.0981,0.32899999999999996,0.3083,0.2259
6664,118.1,forest,0.0957,0.2661,0.0496,0.0947,0.3151,0.2762,0.1908
6665,118.1,forest,0.0839,0.2672,0.0451,0.0914,0.3012,0.244,0.1557
6666,118.1,forest,0.0722,0.2682,0.0406,0.0881,0.2873,0.2118,0.1207
6667,118.1,forest,0.0764,0.2091,0.0397,0.0757,0.2433,0.2155,0.1519
6668,118.1,forest,0.0678,0.2198,0.0371,0.0762,0.2375,0.1901,0.1221
6669,118.1,forest,0.0592,0.2304,0.0345,0.0767,0.2317,0.1647,0.0922
6670,118.1,forest,0.0506,0.24100000000000002,0.0318,0.0772,0.2259,0.1393,0.0624
6671,118.1,forest,0.0774,0.2073,0.04,0.0757,0.2444,0.21899999999999997,0.1553
6672,118.1,forest,0.0693,0.2169,0.0376,0.0762,0.2391,0.1953,0.1273
6673,118.1,forest,0.0612,0.2266,0.0351,0.0766,0.2338,0.1717,0.0992
6674,118.1,forest,0.0532,0.2363,0.0326,0.0771,0.2285,0.1481,0.0711
6675,118.1,forest,0.0785,0.2054,0.0404,0.0756,0.2454,0.2226,0.1591
6676,118.1,forest,0.071,0.2142,0.0381,0.0761,0.2407,0.2009,0.1329
6677,118.1,forest,0.0634,0.2229,0.0357,0.0765,0.2359,0.1791,0.1067
6678,118.1,forest,0.0559,0.2317,0.0334,0.077,0.2312,0.1573,0.0805
6679,118.1,forest,0.0797,0.2036,0.0407,0.0756,0.2465,0.2265,0.1632
6680,118.1,forest,0.0727,0.2114,0.0386,0.076,0.2423,0.2066,0.139
6681,118.1,forest,0.0658,0.2193,0.0364,0.0764,0.23800000000000002,0.1868,0.1148
6682,118.1,forest,0.0588,0.2271,0.0343,0.0768,0.2338,0.1669,0.0906
6683,119.0,forest,0.0969,0.2519,0.0491,0.0877,0.3035,0.2784,0.2056
6684,119.0,forest,0.0799,0.2463,0.0421,0.0792,0.2767,0.2313,0.1604
6685,119.0,forest,0.0629,0.2408,0.0352,0.0707,0.25,0.1841,0.1151
6686,119.0,forest,0.0458,0.2352,0.0282,0.0622,0.2233,0.13699999999999998,0.0699
6687,119.0,forest,0.0989,0.2529,0.0499,0.0887,0.3079,0.2846,0.2108
6688,119.0,forest,0.0829,0.2479,0.0433,0.0808,0.2834,0.2406,0.1682
6689,119.0,forest,0.0668,0.2428,0.0368,0.0728,0.2589,0.1965,0.1255
6690,119.0,forest,0.0508,0.2378,0.0302,0.0648,0.2343,0.1525,0.0829
6691,119.0,forest,0.10099999999999999,0.2539,0.0507,0.0898,0.3124,0.2912,0.2165
6692,119.0,forest,0.0861,0.2494,0.0446,0.0824,0.2902,0.2505,0.1766
6693,119.0,forest,0.0711,0.2449,0.0385,0.075,0.2679,0.2097,0.1368
6694,119.0,forest,0.0561,0.2403,0.0324,0.0676,0.2457,0.16899999999999998,0.09699999999999999
6695,119.0,forest,0.1033,0.255,0.0517,0.091,0.317,0.2982,0.2225
